YR MNTH DY HR SWE PRCP RAIM TAIR PET ET MOD_RUN OBS_RUN
1980 10 01 12   0.0000000   0.0000000   0.0000000   8.6950000   1.5888000   1.0653000   0.1499000   1.2483000
1980 10 02 12   0.0000000   0.0000000   0.0000000  10.4500000   1.7043000   1.1368000   0.3887000   1.1729000
1980 10 03 12   0.0000000   0.0000000   0.0000000  11.8450000   1.7255000   1.1445000   0.5698000   1.1143000
1980 10 04 12   0.0000000   0.0000000   0.0000000  13.1850000   1.7395000   1.1473000   0.6709000   1.0640000
1980 10 05 12   0.0000000   0.0000000   0.0000000  12.0450000   1.6084000   1.0549000   0.7181000   1.0137000
1980 10 06 12   0.0000000   0.0000000   0.0000000  12.8400000   1.6160000   1.0543000   0.7374000   0.9635000
1980 10 07 12   0.0000000   0.0000000   0.0000000  15.7350000   1.6977000   1.1019000   0.7442000   0.9300000
1980 10 08 12   0.0000000   0.4900000   0.4900000  14.4000000   1.5201000   0.9812000   0.7463000   0.8964000
1980 10 09 12   0.0000000   0.0000000   0.0000000   5.1500000   1.1814000   0.7617000   0.7463000   0.8713000
1980 10 10 12   0.0000000   0.0000000   0.0000000   2.2550000   1.0591000   0.6802000   0.7450000   0.8378000
1980 10 11 12   0.0000000   0.0000000   0.0000000   7.9150000   1.1666000   0.7467000   0.7433000   0.8185000
1980 10 12 12   0.0000000   4.5300000   4.5300000   9.2750000   1.1638000   0.7422000   0.7463000   0.7791000
1980 10 13 12   0.0000000   9.7900000   9.7900000   6.4350000   0.8417000   0.5530000   0.7572000   0.8378000
1980 10 14 12   7.2278000   4.8400000   0.1000000   0.1150000   0.7015000   0.4925000   0.7600000   0.8629000
1980 10 15 12  17.1033000   6.5900000   0.1017000   0.0900000   0.5995000   0.4201000   0.7528000   0.8185000
1980 10 16 12  16.2996000   0.9500000   1.8457000   0.9700000   0.7967000   0.5575000   0.7466000   0.7791000
1980 10 17 12  15.7208000   2.8000000   4.9804000   2.0150000   0.8011000   0.5661000   0.7470000   0.7699000
1980 10 18 12   5.9585000   0.0000000  10.2633000   5.6450000   0.8624000   0.6283000   0.7560000   0.7507000
1980 10 19 12   0.3633000   0.0000000   5.6915000   7.0900000   0.8937000   0.6930000   0.7626000   0.7314000
1980 10 20 12   0.0000000   1.0400000   1.0400000   4.7200000   0.7916000   0.6333000   0.7583000   0.7222000
1980 10 21 12  11.8989000  11.1400000   4.4353000   2.1700000   0.6400000   0.5136000   0.7523000   0.7314000
1980 10 22 12  23.2946000   7.2000000   0.5686000  -1.4100000   0.5648000   0.4641000   0.7462000   0.7507000
1980 10 23 12  22.5954000   0.0000000   0.1674000  -2.3700000   0.5780000   0.4754000   0.7390000   0.7414000
1980 10 24 12  22.4945000   0.0000000   0.1009000  -0.0800000   0.5929000   0.4870000   0.7331000   0.7222000
1980 10 25 12  21.6076000   0.0000000   0.6977000   1.0250000   0.6090000   0.4992000   0.7298000   0.7037000
1980 10 26 12  23.1410000   0.9800000   0.3288000  -0.1900000   0.5531000   0.4542000   0.7279000   0.6862000
1980 10 27 12  22.8445000   0.0200000   0.1375000  -0.4750000   0.5454000   0.4476000   0.7262000   0.6769000
1980 10 28 12  19.1879000   0.0000000   3.0729000   1.5000000   0.5414000   0.4437000   0.7275000   0.6686000
1980 10 29 12   8.6240000   0.0000000  11.2069000   5.7400000   0.6138000   0.5110000   0.7389000   0.6510000
1980 10 30 12   0.9716000   0.0000000   8.1174000   6.0450000   0.5762000   0.5095000   0.7510000   0.6417000
1980 10 31 12   0.0000000   0.0000000   0.4472000   6.8300000   0.5753000   0.5299000   0.7493000   0.6334000
1980 11 01 12   0.0000000   1.4400000   1.4400000   6.8250000   0.5682000   0.5233000   0.7399000   0.6334000
1980 11 02 12   0.0000000   7.6700000   7.6700000   4.6300000   0.5589000   0.5172000   0.7384000   0.6417000
1980 11 03 12   0.0000000   0.0000000   0.0000000   3.2350000   0.4478000   0.4299000   0.7360000   0.6769000
1980 11 04 12   0.0000000   1.4900000   1.4900000   7.4850000   0.5374000   0.5147000   0.7302000   0.6769000
1980 11 05 12   0.0000000   0.0000000   0.0000000   9.4400000   0.5381000   0.5180000   0.7245000   0.7314000
1980 11 06 12   0.0000000   8.4000000   8.4000000   7.9300000   0.5666000   0.5441000   0.7279000   0.7892000
1980 11 07 12   0.0000000  19.0800000  19.0800000   4.1700000   0.5380000   0.5353000   1.2372000   0.9886000
1980 11 08 12   0.0000000   9.4700000   9.4700000   5.4450000   0.5445000   0.5418000   2.1475000   1.8264000
1980 11 09 12   0.0000000   8.0100000   8.0100000   4.2100000   0.5061000   0.5036000   2.6832000   2.3123000
1980 11 10 12   4.3680000   3.2500000   0.4626000   0.2650000   0.4329000   0.4307000   2.5326000   2.1615000
1980 11 11 12   6.4558000   1.3900000   0.1964000  -5.7150000   0.3208000   0.3192000   2.1124000   1.9604000
1980 11 12 12   8.0650000   1.1900000   0.1026000  -3.4550000   0.2507000   0.2493000   1.7789000   1.7761000
1980 11 13 12   7.9648000   0.0000000   0.1002000  -6.3500000   0.1807000   0.1795000   1.5781000   1.6253000
1980 11 14 12   7.8668000   0.0000000   0.0980000  -4.8150000   0.1551000   0.1540000   1.4647000   1.4578000
1980 11 15 12   7.7710000   0.0000000   0.0958000  -5.6400000   0.1417000   0.1407000   1.3963000   1.3237000
1980 11 16 12   7.6774000   0.0000000   0.0936000  -3.3900000   0.1417000   0.1407000   1.3489000   1.2399000
1980 11 17 12   7.5859000   0.0000000   0.0915000  -1.7000000   0.2369000   0.2351000   1.3105000   1.1813000
1980 11 18 12   7.4965000   0.0000000   0.0894000   0.0550000   0.2705000   0.2683000   1.2769000   1.1394000
1980 11 19 12  10.9830000   2.3700000   0.1017000  -0.5300000   0.3603000   0.3571000   1.2464000   1.1310000
1980 11 20 12  10.8829000   0.0000000   0.1000000  -0.9100000   0.1138000   0.1126000   1.2180000   1.0808000
1980 11 21 12  27.6222000  13.3700000   2.8578000   1.8350000   0.3239000   0.3206000   1.1937000   1.0556000
1980 11 22 12  45.9479000  11.7200000   0.7085000  -6.1900000   0.2177000   0.2166000   1.1702000   1.1394000
1980 11 23 12  45.0981000   0.0000000   0.2047000  -8.6600000   0.0222000   0.0221000   1.1534000   1.0472000
1980 11 24 12  44.9946000   0.0000000   0.1034000  -6.7450000   0.1480000   0.1473000   1.1439000   0.9383000
1980 11 25 12  48.6466000   2.4800000   0.1027000  -5.8600000   0.1164000   0.1158000   1.1347000   0.8964000
1980 11 26 12  48.6801000   0.0900000   0.1027000  -3.0300000   0.0556000   0.0553000   1.1216000   0.8797000
1980 11 27 12  53.2710000   3.1000000   0.1025000  -0.0300000   0.1007000   0.1002000   1.1048000   0.8713000
1980 11 28 12  59.7850000   4.3700000   0.1022000  -1.1650000   0.3011000   0.2996000   1.0860000   0.8964000
1980 11 29 12  79.0777000  12.8100000   0.1017000  -1.0050000   0.2595000   0.2579000   1.0667000   0.8713000
1980 11 30 12  91.2548000   8.1100000   0.1014000 -10.3100000   0.1715000   0.1704000   1.0476000   0.8545000
1980 12 01 12  98.6326000   4.9400000   0.1013000 -18.3650000   0.1147000   0.1139000   1.0292000   0.7708000
1980 12 02 12 123.0432000  16.1900000   0.1011000 -20.2850000   0.1299000   0.1290000   1.0117000   0.7297000
1980 12 03 12 150.0733000  17.9200000   0.1009000 -18.2950000   0.1032000   0.1024000   0.9950000   0.7280000
1980 12 04 12 172.5614000  14.9200000   0.1008000 -17.6450000   0.0943000   0.0936000   0.9791000   0.7741000
1980 12 05 12 182.8770000   6.8800000   0.1007000 -22.1800000   0.0762000   0.0757000   0.9639000   0.7825000
1980 12 06 12 188.5749000   3.8300000   0.1007000 -19.4500000   0.0551000   0.0547000   0.9496000   0.7431000
1980 12 07 12 189.8671000   0.9200000   0.1007000 -17.5600000   0.0000000   0.0000000   0.9208000   0.7088000
1980 12 08 12 190.4629000   0.4600000   0.1007000 -10.4150000   0.0000000   0.0000000   0.9057000   0.6560000
1980 12 09 12 194.0110000   2.4100000   0.1007000  -8.4450000   0.0000000   0.0000000   0.8912000   0.6920000
1980 12 10 12 213.3350000  12.8300000   0.1006000  -0.2300000   0.1578000   0.1570000   0.8989000   0.7423000
1980 12 11 12 217.1511000   3.9200000   0.1038000   5.0100000   0.2350000   0.2337000   0.8877000   0.8076000
1980 12 12 12 217.0505000   0.0000000   0.1006000   3.3550000   0.2144000   0.2131000   0.8771000   0.7892000
1980 12 13 12 216.9500000   0.0000000   0.1005000  -0.0700000   0.0000000   0.0000000   0.7939000   0.7465000
1980 12 14 12 220.5436000   2.4400000   0.1006000   0.8450000   0.0499000   0.0496000   0.8574000   0.7180000
1980 12 15 12 215.3831000   3.0900000   6.2481000   5.8900000   0.1425000   0.1417000   0.8737000   0.7364000
1980 12 16 12 198.2278000   0.0000000  17.3772000   7.7400000   0.1217000   0.1211000   1.5753000   0.8068000
1980 12 17 12 196.7283000   0.0800000   6.5401000   1.1050000   0.0000000   0.0000000   2.3441000   0.9132000
1980 12 18 12 194.0167000   0.8300000   1.4730000 -13.7500000   0.0857000   0.0852000   2.4627000   1.0137000
1980 12 19 12 193.1330000   0.0000000   0.2399000 -18.8950000   0.0591000   0.0588000   2.1122000   0.9383000
1980 12 20 12 208.3029000  10.0900000   0.1063000 -17.7550000   0.1273000   0.1267000   1.7879000   0.9635000
1980 12 21 12 232.7408000  16.2100000   0.1041000 -13.0950000   0.1268000   0.1262000   1.5883000   0.9970000
1980 12 22 12 261.5546000  19.1000000   0.1036000 -12.4900000   0.1985000   0.1974000   1.4761000   1.1059000
