YR MNTH DY HR SWE PRCP RAIM TAIR PET ET MOD_RUN OBS_RUN
1980 10 01 12   0.0000000   0.0000000   0.0000000  17.2250000   2.4253000   1.6607000   0.1164000   0.0104000
1980 10 02 12   0.0000000   0.7100000   0.7100000  17.8900000   2.5228000   1.6999000   0.1104000   0.0092000
1980 10 03 12   0.0000000   3.5000000   3.5000000  13.4750000   1.8583000   1.2861000   0.1162000   0.0080000
1980 10 04 12   0.0000000   0.0000000   0.0000000   8.4150000   1.7706000   1.4526000   0.0918000   0.0086000
1980 10 05 12   0.0000000   2.6500000   2.6500000   6.5550000   1.5409000   1.2083000   0.0993000   0.0083000
1980 10 06 12   0.0000000   0.0000000   0.0000000   7.4950000   1.9613000   1.6977000   0.0810000   0.0074000
1980 10 07 12   0.0000000   0.0000000   0.0000000  11.1150000   2.1696000   1.7677000   0.0768000   0.0062000
1980 10 08 12   0.0000000   0.0000000   0.0000000  16.6350000   2.4543000   1.8904000   0.0731000   0.0056000
1980 10 09 12   0.0000000   0.0000000   0.0000000  20.1250000   2.6090000   1.9073000   0.0699000   0.0053000
1980 10 10 12   0.0000000   0.0000000   0.0000000  20.8800000   2.6147000   1.8291000   0.0672000   0.0051000
1980 10 11 12   0.0000000   0.0000000   0.0000000  18.7900000   2.4790000   1.6749000   0.0648000   0.0045000
1980 10 12 12   0.0000000   0.0000000   0.0000000  10.4250000   1.8979000   1.2491000   0.0626000   0.0039000
1980 10 13 12   0.0000000   0.0000000   0.0000000   7.3000000   1.7056000   1.1042000   0.0607000   0.0029000
1980 10 14 12   0.0000000   0.0000000   0.0000000  11.0350000   1.8795000   1.2012000   0.0590000   0.0025000
1980 10 15 12   0.0000000   0.0000000   0.0000000  15.6150000   2.0922000   1.3200000   0.0575000   0.0023000
1980 10 16 12   0.0000000   0.0000000   0.0000000  18.6300000   2.1783000   1.3568000   0.0561000   0.0022000
1980 10 17 12   0.0000000   0.0000000   0.0000000  19.5100000   2.0826000   1.2817000   0.0549000   0.0021000
1980 10 18 12   0.0000000  14.4900000  14.4900000  19.6800000   1.4839000   0.9038000   0.1262000   0.0018000
1980 10 19 12   0.0000000   9.6000000   9.6000000  14.5750000   1.4928000   1.4853000   0.2746000   0.0017000
1980 10 20 12   0.0000000   0.0000000   0.0000000   9.4400000   1.5902000   1.5823000   0.3525000   0.0015000
1980 10 21 12   0.0000000   0.0000000   0.0000000  11.5950000   1.6523000   1.5349000   0.3794000   0.0013000
1980 10 22 12   0.0000000   0.0000000   0.0000000  13.3850000   1.6963000   1.4803000   0.3235000   0.0011000
1980 10 23 12   0.0000000   0.0000000   0.0000000  15.3100000   1.7491000   1.4438000   0.2770000   0.0013000
1980 10 24 12   0.0000000   0.0000000   0.0000000  14.8800000   1.6398000   1.2884000   0.2383000   0.0020000
1980 10 25 12   0.0000000  15.8600000  15.8600000   8.9700000   1.0848000   0.8193000   0.2854000   0.0028000
1980 10 26 12   0.0000000   0.0000000   0.0000000   3.4400000   1.0670000   1.0617000   0.3215000   0.0039000
1980 10 27 12   0.0000000   0.0000000   0.0000000   4.7050000   1.0994000   1.0477000   0.4175000   0.0062000
1980 10 28 12   0.0000000   6.5500000   6.5500000   9.9000000   1.0828000   0.9907000   0.3879000   0.0163000
1980 10 29 12   0.0000000   5.0200000   5.0200000   5.8500000   0.9564000   0.9516000   0.3845000   0.0160000
1980 10 30 12   0.0000000   0.0000000   0.0000000   4.0350000   1.0292000   1.0241000   0.4169000   0.0131000
1980 10 31 12   0.0000000   0.0000000   0.0000000   5.8500000   1.1008000   1.0532000   0.4138000   0.0137000
1980 11 01 12   0.0000000   0.0000000   0.0000000   9.3500000   1.1967000   1.1018000   0.3522000   0.0187000
1980 11 02 12   0.0000000   0.0000000   0.0000000   9.0750000   1.1614000   1.0294000   0.3010000   0.0181000
1980 11 03 12   0.0000000   0.0000000   0.0000000  11.8050000   1.2364000   1.0600000   0.2585000   0.0152000
1980 11 04 12   0.0000000   2.8000000   2.8000000  14.2500000   1.1675000   0.9693000   0.2371000   0.0143000
1980 11 05 12   0.0000000   0.0000000   0.0000000   9.1250000   1.0666000   0.9742000   0.1936000   0.0131000
1980 11 06 12   0.0000000   0.0000000   0.0000000   5.7250000   0.9562000   0.8444000   0.1691000   0.0131000
1980 11 07 12   0.0000000   0.0000000   0.0000000  11.9300000   1.1512000   0.9890000   0.1486000   0.0116000
1980 11 08 12   0.0000000   0.0000000   0.0000000  16.6550000   1.2788000   1.0654000   0.1315000   0.0104000
1980 11 09 12   0.0000000   0.0000000   0.0000000  16.9000000   1.2406000   1.0022000   0.1172000   0.0104000
1980 11 10 12   0.0000000   0.0000000   0.0000000  12.9400000   1.1240000   0.8840000   0.1053000   0.0098000
1980 11 11 12   0.0000000   0.0000000   0.0000000   4.5950000   0.8315000   0.6399000   0.0953000   0.0092000
1980 11 12 12   0.0000000   0.0000000   0.0000000   3.2300000   0.7868000   0.5967000   0.0868000   0.0077000
1980 11 13 12   0.0000000   0.0000000   0.0000000   8.1500000   0.8844000   0.6621000   0.0797000   0.0065000
1980 11 14 12   0.0000000   0.0000000   0.0000000  12.2700000   1.0194000   0.7528000   0.0738000   0.0062000
1980 11 15 12   0.0000000  11.8000000  11.8000000  10.3600000   0.7428000   0.5406000   0.1277000   0.0098000
1980 11 16 12   0.0000000   1.1900000   1.1900000   6.2400000   0.7305000   0.7268000   0.1429000   0.0119000
1980 11 17 12   0.0000000  17.4000000  17.4000000   4.5450000   0.6241000   0.6210000   0.3968000   0.0802000
1980 11 18 12   0.0000000  51.6800000  51.6800000   1.9250000   0.5508000   0.5480000  11.2418000   2.6449000
1980 11 19 12   0.0000000   0.0000000   0.0000000   0.1600000   0.6143000   0.6112000   5.4773000   0.9510000
1980 11 20 12   0.0000000   0.0000000   0.0000000   0.9350000   0.6263000   0.6149000   1.3156000   0.3804000
1980 11 21 12   0.0000000   0.0000000   0.0000000   3.0150000   0.6566000   0.6366000   1.1222000   0.1961000
1980 11 22 12   0.0000000   0.0000000   0.0000000   2.9700000   0.6304000   0.6036000   0.9420000   0.1129000
1980 11 23 12   0.0000000   3.8400000   3.8400000   5.5900000   0.6706000   0.6348000   0.8117000   0.0773000
1980 11 24 12   0.0000000   7.2700000   7.2700000   7.1100000   0.6361000   0.6329000   1.2262000   0.0624000
1980 11 25 12   0.0000000   2.4200000   2.4200000   2.7100000   0.6070000   0.6039000   1.4387000   0.0535000
1980 11 26 12   0.0000000   0.0000000   0.0000000   0.8200000   0.5678000   0.5650000   0.6624000   0.0505000
1980 11 27 12   0.0000000  10.3700000  10.3700000   3.7250000   0.5967000   0.5873000   1.3646000   0.0565000
1980 11 28 12   0.0000000   0.2900000   0.2900000   3.3550000   0.5959000   0.5929000   1.8269000   0.0951000
1980 11 29 12   0.0000000   0.0800000   0.0800000   3.4150000   0.5949000   0.5889000   0.6138000   0.2080000
1980 11 30 12   0.0000000   0.0000000   0.0000000   4.4600000   0.6058000   0.5946000   0.5282000   0.1783000
1980 12 01 12   0.0000000   0.0000000   0.0000000  10.2350000   0.7411000   0.7207000   0.4494000   0.1367000
1980 12 02 12   0.0000000   0.6700000   0.6700000  10.4000000   0.7342000   0.7063000   0.3872000   0.1010000
1980 12 03 12   0.0000000   5.2900000   5.2900000   2.3500000   0.5413000   0.5216000   0.3558000   0.0802000
1980 12 04 12   0.0000000   0.0000000   0.0000000   3.1600000   0.5344000   0.5317000   0.2841000   0.0743000
1980 12 05 12   0.0000000   0.4300000   0.4300000   8.5850000   0.6493000   0.6406000   0.3364000   0.0743000
1980 12 06 12   0.0000000   0.0000000   0.0000000  11.2350000   0.7261000   0.7142000   0.2881000   0.0713000
1980 12 07 12   0.0000000   0.0000000   0.0000000  13.0850000   0.7809000   0.7598000   0.2496000   0.0624000
1980 12 08 12   0.0000000   0.0000000   0.0000000  13.9700000   0.8144000   0.7837000   0.2176000   0.0535000
1980 12 09 12   0.0000000  20.0900000  20.0900000  13.8650000   0.7792000   0.7420000   3.6894000   0.0773000
1980 12 10 12   0.0000000   4.0100000   4.0100000   6.9350000   0.6144000   0.6113000   3.9467000   1.1323000
1980 12 11 12   0.0000000   0.0000000   0.0000000   1.7450000   0.5211000   0.5185000   0.6165000   0.7935000
1980 12 12 12   0.0000000   0.0000000   0.0000000   4.7700000   0.5655000   0.5591000   0.4372000   0.4725000
1980 12 13 12   0.0000000   0.0000000   0.0000000   8.1200000   0.6447000   0.6333000   0.3686000   0.3120000
1980 12 14 12   0.0000000   0.0000000   0.0000000   1.7950000   0.4640000   0.4525000   0.3164000   0.2229000
1980 12 15 12   0.0000000   0.0000000   0.0000000   3.1200000   0.5175000   0.5023000   0.2729000   0.1634000
1980 12 16 12   0.0000000   0.5400000   0.5400000   4.1200000   0.5590000   0.5398000   0.2395000   0.1308000
1980 12 17 12   0.0000000   0.0000000   0.0000000   0.1250000   0.4779000   0.4622000   0.2066000   0.1070000
1980 12 18 12   0.0000000   0.0000000   0.0000000   3.3000000   0.5048000   0.4860000   0.1815000   0.0892000
1980 12 19 12   0.0000000   0.3700000   0.3700000   3.6250000   0.4990000   0.4781000   0.1624000   0.0773000
1980 12 20 12   0.0000000   0.0000000   0.0000000  -7.2650000   0.3599000   0.3450000   0.1430000   0.0624000
1980 12 21 12   0.0000000   0.0000000   0.0000000  -8.4800000   0.3487000   0.3332000   0.1284000   0.0505000
1980 12 22 12   0.0000000   0.0000000   0.0000000  -4.3850000   0.3898000   0.3713000   0.1161000   0.0416000
1980 12 23 12   0.0000000   0.0000000   0.0000000   0.2850000   0.4796000   0.4553000   0.1057000   0.0357000
1980 12 24 12   0.0000000  10.7200000  10.7200000   1.6100000   0.5076000   0.4800000   0.9071000   0.0357000
1980 12 25 12   0.0637000   0.3800000   0.2000000  -6.1000000   0.3582000   0.3564000   0.4230000   0.0446000
1980 12 26 12   0.0000000   0.0000000   0.0637000  -7.1250000   0.3692000   0.3667000   0.2466000   0.0654000
1980 12 27 12   0.0000000   0.0000000   0.0000000  -1.4100000   0.4649000   0.4602000   0.2051000   0.0802000
1980 12 28 12   0.0000000   0.0000000   0.0000000   0.1950000   0.4563000   0.4495000   0.1793000   0.0743000
1980 12 29 12   0.0000000   0.0000000   0.0000000   3.3300000   0.5392000   0.5287000   0.1578000   0.0713000
1980 12 30 12   0.0000000   2.5700000   2.5700000   1.9400000   0.5234000   0.5105000   0.1534000   0.0743000
1980 12 31 12   0.0000000   1.2900000   1.2900000   2.6400000   0.5441000   0.5414000   0.1712000   0.0773000
1981 01 01 12   0.0000000   0.0000000   0.0000000   3.5450000   0.5706000   0.5677000   0.2019000   0.0802000
1981 01 02 12   0.0000000   0.0000000   0.0000000  -0.7900000   0.4871000   0.4817000   0.1326000   0.0832000
1981 01 03 12   0.0000000   0.0000000   0.0000000   0.2500000   0.5106000   0.5024000   0.1163000   0.0773000
1981 01 04 12   0.0000000   0.0000000   0.0000000  -2.9800000   0.4345000   0.4254000   0.1049000   0.0654000
1981 01 05 12   0.0000000   0.0000000   0.0000000 -10.4400000   0.3534000   0.3445000   0.0954000   0.0505000
1981 01 06 12   0.0000000   0.0000000   0.0000000  -5.6450000   0.4150000   0.4033000   0.0874000   0.0475000
1981 01 07 12   3.4296000   5.2300000   0.2000000  -2.1300000   0.4710000   0.4561000   0.0816000   0.0386000
1981 01 08 12   3.2340000   0.0000000   0.1956000  -9.5650000   0.3757000   0.3632000   0.0758000   0.0297000
1981 01 09 12   3.0426000   0.0000000   0.1915000  -7.4850000   0.4168000   0.4025000   0.0710000   0.0270000
1981 01 10 12   2.8543000   0.0000000   0.1883000  -7.7800000   0.4179000   0.4031000   0.0668000   0.0250000
1981 01 11 12   2.6694000   0.0000000   0.1849000  -9.8300000   0.3938000   0.3793000   0.0632000   0.0241000
1981 01 12 12   2.4885000   0.0000000   0.1808000 -12.9050000   0.3569000   0.3434000   0.0602000   0.0232000
1981 01 13 12   2.3114000   0.0000000   0.1771000  -6.0750000   0.4629000   0.4452000   0.0575000   0.0229000
1981 01 14 12   2.1372000   0.0000000   0.1742000  -1.3350000   0.5577000   0.5354000   0.0552000   0.0196000
1981 01 15 12   1.9663000   0.0000000   0.1709000  -0.1100000   0.5929000   0.5678000   0.0532000   0.0172000
1981 01 16 12   1.8001000   0.0000000   0.1662000  -3.2450000   0.5289000   0.5052000   0.0514000   0.0160000
